image_path,sam3d_head_body_yaw,sam3d_head_pitch,sam3d_status,sam3d_person_count
/media/ee303/4TB/DeepFashion_Training_Final/Person_0000/MEN-Denim-id_00000080-01_7_additional.jpg,1.6900431462836327,3.6793841710329147,OK,1
/media/ee303/4TB/DeepFashion_Training_Final/Person_0000/MEN-Denim-id_00002559-01_4_full.jpg,22.003095654811062,5.709201482301776,OK,1
/media/ee303/4TB/DeepFashion_Training_Final/Person_0000/MEN-Denim-id_00002559-03_7_additional.jpg,1.5310338252176763,6.360904329554046,OK,1
/media/ee303/4TB/DeepFashion_Training_Final/Person_0000/MEN-Denim-id_00005608-01_7_additional.jpg,5.5059639944248815,10.467858290583548,OK,1
/media/ee303/4TB/DeepFashion_Training_Final/Person_0000/MEN-Denim-id_00005887-01_7_additional.jpg,3.6045075122180084,11.398967568631598,OK,1
/media/ee303/4TB/DeepFashion_Training_Final/Person_0000/MEN-Denim-id_00005887-03_7_additional.jpg,16.437464382364023,-20.446976942148154,OK,1
/media/ee303/4TB/DeepFashion_Training_Final/Person_0000/MEN-Denim-id_00006439-01_4_full.jpg,15.870252042156242,7.250005943601206,OK,1
/media/ee303/4TB/DeepFashion_Training_Final/Person_0000/MEN-Denim-id_00007216-01_7_additional.jpg,-1.5816947630742484,3.7742361438752283,OK,1
/media/ee303/4TB/DeepFashion_Training_Final/Person_0000/MEN-Jackets_Vests-id_00000168-01_1_front.jpg,-1.3626792922041397,3.3572048365495135,OK,1
/media/ee303/4TB/DeepFashion_Training_Final/Person_0000/MEN-Jackets_Vests-id_00000168-02_1_front.jpg,2.5797678223693596,1.0222739591412093,OK,1
/media/ee303/4TB/DeepFashion_Training_Final/Person_0000/MEN-Jackets_Vests-id_00000168-02_4_full.jpg,1.1486097320092241,8.677170714147447,OK,1
/media/ee303/4TB/DeepFashion_Training_Final/Person_0000/MEN-Jackets_Vests-id_00000168-03_1_front.jpg,0.32330018053658943,-2.517783011281331,OK,1
/media/ee303/4TB/DeepFashion_Training_Final/Person_0000/MEN-Jackets_Vests-id_00000168-03_2_side.jpg,32.78693495031922,-6.511823622775552,OK,1
/media/ee303/4TB/DeepFashion_Training_Final/Person_0000/MEN-Jackets_Vests-id_00000168-03_4_full.jpg,1.1724442726056423,5.379664942134717,OK,1
/media/ee303/4TB/DeepFashion_Training_Final/Person_0000/MEN-Pants-id_00000143-02_4_full.jpg,5.675576086942728,8.413770566089752,OK,1
/media/ee303/4TB/DeepFashion_Training_Final/Person_0000/MEN-Pants-id_00001098-02_4_full.jpg,2.8537693784421125,6.431925035770973,OK,1
/media/ee303/4TB/DeepFashion_Training_Final/Person_0000/MEN-Pants-id_00001207-05_4_full.jpg,0.6778347646157451,1.5341357858623788,OK,1
/media/ee303/4TB/DeepFashion_Training_Final/Person_0000/MEN-Pants-id_00001207-06_4_full.jpg,-3.959070715180289,5.557101950773276,OK,1
/media/ee303/4TB/DeepFashion_Training_Final/Person_0000/MEN-Pants-id_00001207-07_4_full.jpg,13.122144797549424,2.562059222981894,OK,1
/media/ee303/4TB/DeepFashion_Training_Final/Person_0000/MEN-Pants-id_00002888-01_4_full.jpg,4.440021207150222,-1.8094301766977061,OK,1
/media/ee303/4TB/DeepFashion_Training_Final/Person_0000/MEN-Pants-id_00002898-04_7_additional.jpg,-20.385208776494487,19.110815133249776,OK,1
/media/ee303/4TB/DeepFashion_Training_Final/Person_0000/MEN-Pants-id_00002898-05_7_additional.jpg,-19.590043665023718,31.196993465422793,OK,1
/media/ee303/4TB/DeepFashion_Training_Final/Person_0000/MEN-Pants-id_00002898-08_7_additional.jpg,-15.567698120144383,11.597397541123375,OK,1
/media/ee303/4TB/DeepFashion_Training_Final/Person_0000/MEN-Pants-id_00002898-09_7_additional.jpg,-0.11524286492644398,11.170272650022042,OK,1
/media/ee303/4TB/DeepFashion_Training_Final/Person_0000/MEN-Pants-id_00002898-10_7_additional.jpg,-2.5433694976136643,2.5357538005529072,OK,1
/media/ee303/4TB/DeepFashion_Training_Final/Person_0000/MEN-Pants-id_00003327-01_4_full.jpg,-2.9513737123414714,5.3239659914952675,OK,1
/media/ee303/4TB/DeepFashion_Training_Final/Person_0000/MEN-Pants-id_00003564-01_4_full.jpg,13.63175515395551,7.184739599395311,OK,1
/media/ee303/4TB/DeepFashion_Training_Final/Person_0000/MEN-Pants-id_00003872-01_7_additional.jpg,36.25323370453981,-13.362682226661256,OK,1
/media/ee303/4TB/DeepFashion_Training_Final/Person_0000/MEN-Pants-id_00005256-01_7_additional.jpg,14.982354405332709,-14.342142489917478,OK,1
/media/ee303/4TB/DeepFashion_Training_Final/Person_0000/MEN-Pants-id_00005468-04_7_additional.jpg,-9.39040561954903,-7.422808502953195,OK,1
/media/ee303/4TB/DeepFashion_Training_Final/Person_0000/MEN-Pants-id_00005468-05_7_additional.jpg,1.1586183452789718,12.445156418503554,OK,1
/media/ee303/4TB/DeepFashion_Training_Final/Person_0000/MEN-Pants-id_00005468-06_7_additional.jpg,-4.362332568326731,-6.685876942167198,OK,1
/media/ee303/4TB/DeepFashion_Training_Final/Person_0000/MEN-Pants-id_00006688-02_7_additional.jpg,0.02019174710147048,3.8723012906210847,OK,1
/media/ee303/4TB/DeepFashion_Training_Final/Person_0000/MEN-Pants-id_00006826-01_7_additional.jpg,13.126879904352428,6.212144106994874,OK,1
/media/ee303/4TB/DeepFashion_Training_Final/Person_0000/MEN-Pants-id_00006826-02_7_additional.jpg,26.760074122395128,6.462515668081764,OK,1
/media/ee303/4TB/DeepFashion_Training_Final/Person_0000/MEN-Pants-id_00006826-03_7_additional.jpg,13.40218801277521,8.367448094217998,OK,1
/media/ee303/4TB/DeepFashion_Training_Final/Person_0000/MEN-Pants-id_00007948-01_7_additional.jpg,21.04607868225962,6.957544257554655,OK,1
/media/ee303/4TB/DeepFashion_Training_Final/Person_0000/MEN-Shirts_Polos-id_00001366-04_1_front.jpg,0.2733298409280135,12.083298614551824,OK,1
/media/ee303/4TB/DeepFashion_Training_Final/Person_0000/MEN-Shirts_Polos-id_00001366-04_2_side.jpg,39.319634263836164,3.934836244130377,OK,1
/media/ee303/4TB/DeepFashion_Training_Final/Person_0000/MEN-Shirts_Polos-id_00001366-05_1_front.jpg,1.9660587363451665,5.433672354472037,OK,1
/media/ee303/4TB/DeepFashion_Training_Final/Person_0000/MEN-Shirts_Polos-id_00001366-05_2_side.jpg,38.86703687725646,-6.273564031323517,OK,1
